DATE:29/6/2062	2062-06-29
TIME:2512-01-24 00:00:00	2512-01-24T00:00:00
DATE:13/5/2011	2011-05-13
DATE:21/5/2063	2063-05-21
DATE:21.2.2063	2063-02-21
DURATION:40-44 mths	P42M
TIME:05/11/2013 at 08:15	2013-11-05T08:15
DATE:14/9/1986	1986-09-14
DATE:22.11.63	2063-11-22
DATE:26.12.63	2063-12-26
TIME:30/01/2013 at 13:44	2013-01-30T13:44
DATE:2061	2061
TIME:2792-05-08 00:00:00	2792-05-08T00:00:00
TIME:25/07/2013 at 15:16	2013-07-25T15:16
DURATION:35 wk	P35W
TIME:28/05/2013 at 11:20	2013-05-28T11:20
DURATION:20 month	P20M
DATE:10/3/2062	2062-10-03
DATE:24.4.66	2066-04-24
DURATION:44-47 year	P45.5Y
DATE:5/2/2070	2070-02-05
DATE:23/11/1987	1987-11-23
DURATION:16-18 years	P17Y
DATE:6/6/2000	2000-06-06
DATE:17/7/2017	2017-07-17
DATE:29/6/71	2071-06-29
DATE:16/1/63	2063-01-16
DURATION:9-10 months	P9.5M
TIME:10/09/2013 at 10:23	2013-09-10T10:23
DATE:10.4.63	2063-04-10
TIME:1.45pm on 16/5/12	2012-05-16T13:45
DATE:19/9/64	2064-09-19
DATE:1/1/62	2062-01-01
DATE:5/2/2066	2066-05-02
TIME:1055hrs on 24.3.16	2016-03-24T10:55
DATE:10.1.63	2063-01-10
DATE:12.1.63	2063-12-01
DATE:6/1/1983	1983-01-06
DATE:9/9/71	2071-09-09
DATE:17/10/2063	2063-10-17
TIME:12:56pm on the 24/10/2013	2013-10-24T12:56
TIME:18/03/2016 at 19:34	2016-03-18T19:34
DATE:16.10.63	2063-10-16
DATE:28.12.65	2065-12-28
TIME:11/07/2013 at 18:30	2013-07-11T18:30
DATE:18/9/2063	2063-09-18
DATE:25/12/2064	2064-12-25
DURATION:25 dy	P25D
DATE:4/10/2007	2007-10-04
DATE:22/9/2066	2066-09-22
DATE:28.12.66	2066-12-28
DATE:24.1.62	2062-01-24
DATE:13.2.2063	2063-02-13
TIME:11/03/2016 at 08:11	2016-03-11T08:11
DATE:10/9/2066	2066-09-10
DATE:25/2/2066	2066-02-25
DATE:7/5/2002	2002-07-05
DATE:14/2/2017	2017-02-14
TIME:13/11/2013 at 08:41	2013-11-13T08:41
DATE:12.6.2066	2066-12-06
DATE:April 2066	2066-04
DATE:25/8/66	2066-08-25
DATE:3/11/67	2067-03-11
DATE:10/8/65	2065-10-08
DURATION:47-51 day	P49D
DATE:22.7.66	2066-07-22
TIME:06/02/2013 at 11:42	2013-02-06T11:42
DATE:11/12/1995	1995-11-12
DURATION:35-40 wks	P37.5W
DATE:14/5/63	2063-05-14
DURATION:19 weeks	P19W
DURATION:34 week	P34W
DATE:4/6/1994	1994-04-06
DATE:1/1/2071	2071-01-01
DATE:7/3/2063	2063-07-03
TIME:27/05/2013 at 14:28	2013-05-27T14:28
TIME:17.15 on 19/11/12	2012-11-19T17:15
DURATION:34-36 wk	P35W
DATE:11/2/2063	2063-02-11
DATE:30.5.63	2063-05-30
DATE:13/9/2063	2063-09-13
TIME:02/05/2013 at 15:04	2013-05-02T15:04
DATE:11/6/63	2063-06-11
TIME:21/10/2013 at 14:00	2013-10-21T14:00
DATE:today	2066-07-12
DATE:20021205	2002-12-05
TIME:19/04/2013 at 11:49	2013-04-19T11:49
DATE:4/3/63	2063-04-03
DATE:18/3/67	2067-03-18
DATE:17/12/2063	2063-12-17
DURATION:28 wk	P28W
TIME:07/02/2013 at 15:45	2013-02-07T15:45
DATE:26.7.66	2066-07-26
DATE:12/6/2063	2063-06-12
DATE:10.10.66	2066-10-10
DATE:19/9/63	2063-09-19
DATE:23.8.66	2066-08-23
DATE:7.1.63	2063-01-07
DATE:17/7/67	2067-07-17
DATE:29/6/62	2062-06-29
TIME:9:03am 2.11.16	2016-11-02T09:03
DATE:12/7/63	2063-07-12
DATE:21/12/2066	2066-12-21
DATE:10/12/65	2065-12-10
DURATION:36-37 mths	P36.5M
TIME:21/05/2013 at 15:18	2013-05-21T15:18
DATE:15/2/67	2067-02-15
DATE:6/6/2063	2063-06-06
DATE:2.10.66	2066-10-02
DATE:15/1/65	2065-01-15
DATE:7/6/2067	2067-07-06
TIME:04/12/2013 at 09:08	2013-12-04T09:08
TIME:18/10/2013 at 15:23	2013-10-18T15:23
DURATION:16 years	P16Y
TIME:06/12/2012 at 12:37	2013-12-06T12:37
DATE:4.3.63	2063-04-03
TIME:24/07/2013 at 15:29	2013-07-24T15:29
DATE:1/3/2020	2020-01-03
DATE:1/3/2062	2062-01-03
DATE:16/4/1996	1996-04-16
DATE:20/4/1992	1992-04-20
DATE:8/7/2067	2067-08-07
DATE:28/2/1991	1991-02-28
DATE:6.1.66	2066-01-06
DATE:18.6.63	2063-06-18
DATE:6/12/63	2063-12-06
DATE:1/10/2066	2066-01-10
DATE:1/9/63	2063-01-09
DATE:3/12/2031	2031-03-12
TIME:17.15 on 12/8/13	2013-08-12T17:15
DATE:23/2/2062	2062-02-23
DATE:13/12/67	2067-12-13
DATE:10/7/1997	1997-10-07
TIME:1230 on 20/09/16	2016-09-20T12:30
DATE:28/6/2062	2062-06-28
DATE:5/7/63	2063-07-05
DATE:24/6/2008	2008-06-24
DATE:2.7.2063	2063-07-02
DATE:10/6/2071	2071-06-10
DATE:7.5.66	2066-07-05
DATE:6/5/67	2067-06-05
DATE:22.8.2066	2066-08-22
DATE:24.10.66	2066-10-24
DATE:24/8/2002	2002-08-24
DURATION:36 yrs	P36Y
DATE:29/10/71	2071-10-29
DATE:29.7.66	2066-07-29
DATE:17/5/2014	2014-05-17
DURATION:40-44 month	P42M
DATE:7.7.65	2065-07-07
DATE:4/7/1986	1986-07-04
DATE:15.4.65	2065-04-15
DATE:12.10.2062	2062-12-10
DURATION:12-13 mths	P12.5M
TIME:3:35pm on the 16th of October 2013	2013-10-16T15:35
DATE:17.8.2066	2066-08-17
DATE:28.7.66	2066-07-28
DURATION:17 yr	P17Y
DATE:9/3/1993	1993-09-03
DURATION:3-4 yr	P3.5Y
DATE:27/3/2063	2063-03-27
DATE:18/10/63	2063-10-18
DATE:14/9/2003	2003-09-14
DATE:3/10/2007	2007-03-10
DATE:22/4/2011	2011-04-22
DATE:8/7/1997	1997-07-08
DATE:18/7/2001	2001-07-18
DATE:7/10/2067	2067-07-10
TIME:16/07/2013 at 08:59	2013-07-16T08:59
DATE:23/12/2064	2064-12-23
DATE:7.8.63	2063-07-08
DATE:6.6.63	2063-06-06
DATE:30/11/2066	2066-11-30
DATE:26/8/2012	2012-08-26
TIME:27/03/2013 at 18:07	2013-03-27T18:07
TIME:16:05pm on 11.09.13	2013-09-11T16:05
DATE:5/1/2067	2067-01-05
DATE:16/3/2006	2006-03-16
DATE:24/4/2063	2063-04-24
DATE:20050205	2005-02-05
DATE:8/1/63	2063-01-08
DURATION:40 mths	P40M
TIME:13/11/2013 at 12:15	2013-11-13T12:15
DATE:7/10/1990	1990-07-10
DATE:22/11/2063	2063-11-22
TIME:19/04/2012 at 10:15	2012-04-19T10:15
DATE:14/11/2063	2063-11-14
DATE:14/6/66	2066-06-14
DURATION:29-30 yrs	P29.5Y
TIME:08/04/2013 at 16:39	2013-04-08T16:39
DATE:22.7.63	2063-07-22
DATE:26/9/64	2064-09-26
DATE:21.2.63	2063-02-21
TIME:17:00on the 10.7.13	2013-07-10T17:00
DATE:10/4/2020	2020-10-04
DURATION:33-35 mths	P34M
DURATION:34-36 weeks	P35W
DATE:7/3/2021	2021-07-03
DATE:7/7/2067	2067-07-07
DATE:23/5/2063	2063-05-23
DATE:4.9.63	2063-09-04
TIME:12/12/2013 at 08:36	2013-12-12T08:36
DATE:Apr 2063	2063-04
DATE:16/7/2071	2071-07-16
DATE:23/11/2066	2066-11-23
DATE:25.9.63	2063-09-25
DATE:14/11/66	2066-11-14
DATE:7.11.66	2066-11-07
DATE:20/1/63	2063-01-20
DATE:26.10.66	2066-10-26
DATE:8/11/2063	2063-11-08
DURATION:25 days	P25D
DATE:10/7/63	2063-07-10
DATE:2059	2059
TIME:12:47pm on 10.12.13	2013-12-10T12:47
DATE:14.4.63	2063-04-14
DATE:20/11/2021	2021-11-20
DURATION:34-36 week	P35W
DATE:28.5.63	2063-05-28
DATE:9/1/2024	2024-01-09
DATE:14/8/1992	1992-08-14
DATE:19/3/1990	1990-03-19
TIME:13.25 on 04.02.13	2013-02-04T13:25
TIME:1.25pm on 23/4/12	2012-04-23T13:25
TIME:9.48am on 23.07.13	2013-07-23T09:48
DATE:4/1/2067	2067-01-04
DATE:1/1/1985	1985-01-01
DATE:15/10/1988	1988-10-15
DATE:12/5/2062	2062-12-05
DURATION:36 year	P36Y
DATE:26/3/63	2063-03-26
DATE:14/6/63	2063-06-14
DATE:2/1/1986	1986-01-02
DATE:24/4/2067	2067-04-24
DATE:1.11.66	2066-11-01
DATE:5/3/71	2071-05-03
DATE:6/4/2063	2063-04-06
DATE:7/6/2001	2001-07-06
DATE:Previous	2062
DATE:9/5/63	2063-09-05
TIME:12:55pm on 06.06.2016	2016-06-06T12:55
DATE:30/12/2063	2063-12-30
DATE:21/3/1998	1998-03-21
DATE:18/10/2063	2063-10-18
DATE:17/3/63	2063-03-17
TIME:9:20am on 17.08.2016	2016-08-17T09:20
DATE:25/1/2062	2062-01-25
DATE:3/12/2017	2017-03-12
DURATION:38-41 year	P39.5Y
TIME:1130hrs on 18.05.2016	2016-05-18T11:30
DATE:12/10/1987	1987-10-12
DATE:26.9.63	2063-09-26
DATE:now	2066-02-15
DATE:13/12/2063	2063-12-13
DATE:13.7.62	2062-07-13
DATE:22.11.2063	2063-11-22
DATE:20051230	2005-12-30
DATE:15/7/2071	2071-07-15
DATE:10/1/2067	2067-10-01
TIME:06/03/2013 at 14:31	2013-03-06T14:31
DURATION:33-37 dy	P35D
DATE:now	2063-09-03
TIME:22/12/2015 at 14:45	2015-12-22T14:45
DATE:2056	2056
DATE:23/9/2066	2066-09-23
DATE:21/2/2062	2062-02-21
DATE:23.8.63	2063-08-23
DATE:25/7/2063	2063-07-25
DATE:24.7.2063	2063-07-24
DATE:27/4/63	2063-04-27
DATE:5.11.66	2066-05-11
DATE:15/5/2063	2063-05-15
TIME:05:30pm am on 21/9/16	2016-09-21T17:30
DATE:3/10/2070	2070-10-03
DATE:28/9/1986	1986-09-28
TIME:2.00 on 02.05.13	2013-05-02T02:00
TIME:5:45 pm	T17:45
DATE:4/7/2063	2063-07-04
DATE:14/8/2008	2008-08-14
DURATION:44 wk	P44W
TIME:2079-11-07 00:00:00	2079-11-07T00:00:00
DATE:27/5/2063	2063-05-27
DATE:25.10.66	2066-10-25
DATE:7/7/1997	1997-07-07
DURATION:36 days	P36D
DATE:11/3/2042	2042-11-03
DATE:21.2.62	2062-02-21
DATE:28/8/63	2063-08-28
TIME:4/8/16 15:50pm	2016-08-04T15:50
DATE:10/8/2066	2066-08-10
TIME:11:48 AM on 08-07-2016	2016-07-08T11:48
DATE:28/8/2063	2063-08-28
DATE:14.6.63	2063-06-14
DATE:10/1/2063	2063-01-10
TIME:2:50pm on 02.12.2016	2016-12-02T14:50
TIME:4:23pm on 26.2.13	2013-02-26T16:23
DATE:24th of December 2063	2063-12-24
TIME:11am on 5.11.14	2014-11-05T11:00
TIME:2267-07-10 00:00:00	2267-07-10T00:00:00
DATE:7.9.71	2071-09-07
DATE:19970307	1997-03-07
TIME:15:37 on 16/01/17	2017-01-16T15:37
DATE:17/3/2020	2020-03-17
DATE:21/7/1999	1999-07-21
DATE:3/3/2040	2040-03-03
DATE:15/1/1997	1997-01-15
DATE:2062	2062
TIME:2545-09-28 00:00:00	2545-09-28T00:00:00
DATE:10.5.63	2063-05-10
SET:three times => R3
DATE:12.6.66	2066-12-06
DATE:15.6.66	2066-06-15
DATE:13.9.63	2063-09-13
TIME:03/12/2012 at 19:07	2012-12-03T19:07
DATE:6/12/2067	2067-06-12
DATE:11/7/2063	2063-07-11
DATE:7/12/67	2067-12-07
DATE:5.5.2067	2067-05-05
DATE:19/7/2069	2069-07-19
DATE:21.11.63	2063-11-21
DATE:23/6/1979	1979-06-23
DATE:August 2063	2063-08
DATE:13/5/63	2063-05-13
DATE:5/5/2020	2020-05-05
DATE:28.9.63	2063-09-28
DATE:18/12/63	2063-12-18
TIME:2846-12-08 00:00:00	2846-12-08T00:00:00
DATE:11.2.62	2062-02-11
DATE:23/8/2001	2001-08-23
DATE:11/9/2067	2067-11-09
DATE:19.7.63	2063-07-19
DATE:20/2/2067	2067-02-20
DATE:19.11.63	2063-11-19
DATE:24/1/2062	2062-01-24
DATE:9/6/2025	2025-06-09
DATE:22.1.63	2063-01-22
DATE:3.7.62	2062-07-03
DURATION:35 month	P35M
DATE:133	2133
DURATION:19-21 week	P20W
DATE:7.4.66	2066-07-04
DATE:3/2/2063	2063-03-02
DATE:12/12/2067	2067-12-12
DATE:19990323	1999-03-23
TIME:10/05/2013 at 09:45	2013-05-10T09:45
TIME:11:02am on the 23rd of September 2013	2013-09-23T11:02
TIME:4:25pm on 23/4/12	2012-04-23T16:25
DATE:8/10/2066	2066-08-10
DATE:24.5.63	2063-05-24
DATE:30/1/66	2066-01-30
DATE:2/5/07	22070-02-05
DATE:2/11/66	2066-11-02
TIME:29/01/2013 at 13:38	2013-01-29T13:38
DATE:16/3/71	2071-03-16
TIME:03/04/2013 at 13:46	2013-04-03T13:46
DATE:23.4.2063	2063-04-23
DATE:12.12.63	2063-12-12
DATE:12/6/1995	1995-12-06
TIME:29/04/2013 at 11:09	2013-04-29T11:09
TIME:2.10pm on 6/2/13	2013-02-06T14:10
DATE:2/7/69	2069-07-02
DURATION:46 months	P46M
DATE:22/2/67	2067-02-22
DATE:30/6/65	2065-06-30
DATE:16/6/66	2066-06-16
DURATION:3-4 year	P3.5Y
DATE:now	2012-09-19
TIME:21/10/2016 3:24PM	2016-10-21T15:24
TIME:15.50 on 1/8/13	2013-08-01T15:50
DATE:24/8/2007	2007-08-24
DURATION:16-19 days	P17.5D
DURATION:45 years	P45Y
TIME:4:12pm on 6/1/17	2017-01-06T16:12
DATE:11.1.2066	2066-01-11
DATE:7.3.63	2063-07-03
DATE:3/7/2019	2019-03-07
TIME:9:53am on 24.10.16	2016-10-24T09:53
DATE:30.12.66	2066-12-30
DATE:9.1.63	2063-01-09
DATE:6.10.70	2070-10-06
DATE:5.1.65	2065-01-05
TIME:29/01/2013 at 13:50	2013-01-29T13:50
DATE:8.4.66	2066-08-04
DATE:17/11/1998	1998-11-17
DATE:14/9/66	2066-09-14
DURATION:21-26 week	P23.5W
DATE:25/6/2063	2063-06-25
DATE:11/10/2067	2067-10-11
DURATION:36-37 month	P36.5M
DATE:1/12/65	2065-12-01
DATE:27/7/2062	2062-07-27
TIME:11.56 on 24.11.16	2016-11-24T11:56
DATE:7.5.63	2063-05-07
DATE:15.9.66	2066-09-15
DATE:17/1/2010	2010-01-17
DATE:14/6/2067	2067-06-14
DATE:19990304	1999-03-04
DATE:28/9/66	2066-09-28
DATE:6/5/2063	2063-06-05
TIME:28/10/2013 at 15:08	2013-10-28T15:08
DATE:13/9/2067	2067-09-13
DATE:9/6/1997	1997-06-09
DATE:29/3/2067	2067-03-29
DATE:10.9.62	2062-10-09
SET:once => R1
DATE:1.7.63	2063-07-01
DATE:3/3/63	2063-03-03
DATE:17.5.66	2066-05-17
DATE:17/6/71	2071-06-17
DATE:14/12/2066	2066-12-14
TIME:05/01/2013 at 16:35	2013-01-05T16:35
DURATION:20-21 day	P20.5D
DATE:24.1.2062	2062-01-24
DATE:20040221	2004-02-21
DATE:3/12/2001	2001-03-12
DATE:26/7/63	2063-07-26
TIME:16/05/2012 at 13:24	2012-05-16T13:24
DATE:19.2.63	2063-02-19
DATE:13.2.62	2062-02-13
DATE:5/3/2009	2009-03-05
DATE:7/4/1999	1999-07-04
DATE:23.0.13	201360-23
DURATION:26 year	P26Y
DURATION:12-13 mth	P12.5M
DURATION:31-32 dys	P31.5D
DATE:15.11.2063	2063-11-15
DATE:3/11/2067	2067-11-03
DURATION:34 wks	P34W
DURATION:31 dy	P31D
TIME:21/10/2016 4:21PM	2016-10-21T16:21
DATE:16/3/2004	2004-03-16
DATE:22/11/2011	2011-11-22
DATE:18/1/2066	2066-01-18
DATE:27.1.66	2066-01-27
DATE:29.3.67	2067-03-29
DATE:13/1/65	2065-01-13
TIME:11.25 on the 1/3/13	2013-03-01T11:25
DATE:24.4.67	2067-04-24
DATE:11.6.63	2063-11-06
DATE:2/2/2067	2067-02-02
DATE:3/2/2024	2024-03-02
DATE:25/6/1995	1995-06-25
DATE:9/2/2062	2062-02-09
DURATION:28 wks	P28W
DATE:26.7.2066	2066-07-26
DURATION:46 month	P46M
DATE:8.2.63	2063-02-08
DATE:7.12.63	2063-07-12
DATE:30.8.62	2062-08-30
TIME:23/05/2013 at 13:54	2013-05-23T13:54
TIME:07/06/2012 at 13:32	2012-06-07T13:32
TIME:04/11/2013 at 10:15	2013-11-04T10:15
DATE:3/3/2067	2067-03-03
DATE:26/5/2065	2065-05-26
TIME:11.48am on 22/2/13	2013-02-22T11:48
DATE:9/10/2025	2025-10-09
DATE:23/1/2067	2067-01-23
DATE:25/7/2067	2067-07-25
DATE:4/4/2067	2067-04-04
DATE:5/9/63	2063-05-09
TIME:29/05/2013 at 16:13	2013-05-29T16:13
DURATION:nine month	P9M
SET:eight times => R8
DATE:18/4/67	2067-04-18
DURATION:33-37 days	P35D
DATE:29/9/2070	2070-09-29
DATE:4.9.2063	2063-04-09
DATE:27/4/2016	2016-04-27
DATE:11/8/2063	2063-11-08
DATE:5.5.66	2066-05-05
DATE:30.7.63	2063-07-30
DATE:18/8/2067	2067-08-18
DATE:19.8.66	2066-08-19
DATE:20/2/2063	2063-02-20
DATE:13.1.65	2065-01-13
DATE:27.12.63	2063-12-27
DATE:26.8.63	2063-08-26
DATE:6/2/2067	2067-02-06
DATE:4.2.65	2065-02-04
DATE:24/5/63	2063-05-24
DATE:18/4/71	2071-04-18
DATE:2/1/2066	2066-01-02
DATE:19/10/1989	1989-10-19
DATE:16/8/2009	2009-08-16
DATE:18.2.63	2063-02-18
DATE:11/9/2065	2065-09-11
DATE:15.4.2067	2067-04-15
DATE:25/12/62	2062-12-25
DATE:28/8/66	2066-08-28
TIME:13/03/2013 at 14:11	2013-03-13T14:11
TIME:03/10/2013 at 16:14	2013-10-03T16:14
DATE:23.7.2063	2063-07-23
DATE:26th of April 2067	2067-04-26
DATE:26/3/2063	2063-03-26
TIME:11/03/2015 at 11:37	2015-03-11T11:37
DATE:16/2/62	2062-02-16
DATE:5/11/2065	2065-05-11
DATE:6/9/1993	1993-09-06
DATE:7/4/62	2062-07-04
TIME:08/03/2016 at 09:30	2016-03-08T09:30
DURATION:16-18 yr	P17Y
DATE:10/9/2065	2065-10-09
DATE:23/9/2064	2064-09-23
DATE:20/1/2007	2007-01-20
DURATION:36 years	P36Y
DATE:20190714	2019-07-14
TIME:23/12/2013 at 08:41	2013-12-23T08:41
DATE:15/1/2063	2063-01-15
DATE:23.7.63	2063-07-23
TIME:30/09/2013 at 09:34	2013-09-30T09:34
DATE:6/12/2063	2063-06-12
DATE:1.4.66	2066-04-01
DATE:23.12.66	2066-12-23
DATE:17/7/2006	2006-07-17
DATE:16.2.62	2062-02-16
DATE:30.1.63	2063-01-30
DATE:6/2/63	2063-02-06
DATE:2/4/2070	2070-02-04
TIME:3.45pm on the 4/1/13	2013-01-04T15:45
DATE:10/10/2063	2063-10-10
DATE:20.6.63	2063-06-20
DATE:21/7/2000	2000-07-21
DATE:28.12.2066	2066-12-28
TIME:2792-10-15 00:00:00	2792-10-15T00:00:00
TIME:11:25am on 12.08.13	2013-08-12T11:25
TIME:21/06/2013 at 18:04	2013-06-21T18:04
DATE:29/7/2025	2025-07-29
DATE:1/8/65	2065-08-01
DATE:29/6/68	2068-06-29
TIME:11.45 on 1/3/13	2013-03-01T11:45
DATE:13/11/2067	2067-11-13
DATE:16/4/63	2063-04-16
DATE:18.11.63	2063-11-18
TIME:22/07/2013 at 15:30	2013-07-22T15:30
DATE:28.4.63	2063-04-28
TIME:1430 on 20/9/16	2016-09-20T14:30
DATE:25/1/62	2062-01-25
DATE:5/4/71	2071-05-04
DATE:3.2.63	2063-03-02
DATE:22/2/2000	2000-02-22
DATE:22/1/2001	2001-01-22
TIME:12:55 p.m. on the 12th of September 2013	2013-09-12T12:55
DATE:21.1.65	2065-01-21
DATE:19/11/63	2063-11-19
DATE:26/2/2062	2062-02-26
TIME:10.00am on 8/4/13	2013-04-08T10:00
DURATION:26-29 years	P27.5Y
TIME:09/04/2013 at 15:21	2013-04-09T15:21
DATE:25.3.67	2067-03-25
DATE:19920502	1992-05-02
DATE:8/6/1981	1981-06-08
DATE:27/10/2009	2009-10-27
DURATION:35 weeks	P35W
DATE:2/12/2063	2063-02-12
TIME:10:45am on 30.05.2016	2016-05-30T10:45
DATE:24/7/1996	1996-07-24
DATE:9.7.71	2071-09-07
DATE:8/1/2067	2067-01-08
TIME:10.20am on 15.02.13	2013-02-15T10:20
DATE:25/6/2011	2011-06-25
DATE:1.5.63	2063-05-01
DATE:12/12/1997	1997-12-12
DATE:24.1.63	2063-01-24
DATE:11/3/1997	1997-03-11
DATE:16/5/2066	2066-05-16
DATE:23/8/2067	2067-08-23
DATE:28.5.2063	2063-05-28
DATE:23/8/63	2063-08-23
DATE:23/2/2066	2066-02-23
DATE:26/8/2063	2063-08-26
TIME:20/06/2013 at 08:58	2013-06-20T08:58
DATE:18/1/1978	1978-01-18
DATE:16/3/2013	2013-03-16
DATE:23.11.66	2066-11-23
DATE:8.12.66	2066-12-08
DATE:2/3/67	2067-03-02
DATE:30.12.64	2064-12-30
TIME:09/04/2013 at 09:16	2013-04-09T09:16
TIME:21/10/2013 at 18:33	2013-10-21T18:33
DATE:2/7/2008	2008-02-07
DATE:24/9/2063	2063-09-24
DURATION:13 years	P13Y
DATE:19/3/63	2063-03-19
DURATION:25 day	P25D
DATE:3/12/62	2062-12-03
TIME:2457-01-23 00:00:00	2457-01-23T00:00:00
DATE:20020919	2002-09-19
DATE:12.11.63	2063-12-11
DATE:20.4.2063	2063-04-20
TIME:2051-10-02 00:00:00	2051-10-02T00:00:00
SET:five times => R5
DATE:12/6/1979	1979-06-12
TIME:09/12/2013 at 19:33	2013-12-09T19:33
DATE:11.8.63	2063-11-08
DATE:9.2.2072	2072-02-09
DURATION:3-4 years	P3.5Y
DATE:5.3.66	2066-05-03
DATE:28/1/2063	2063-01-28
DATE:23.1.63	2063-01-23
DATE:5/9/2014	2014-09-05
DATE:22 December 2562	2562-12-22
TIME:9.50am and 14/3/13	2013-03-14T09:50
DATE:5/3/2002	2002-05-03
DATE:19990915	1999-09-15
DATE:16.2.2062	2062-02-16
DATE:22.11.66	2066-11-22
DATE:30/1/2009	2009-01-30
DATE:22.5.63	2063-05-22
DURATION:9 month	P9M
DATE:19/8/2065	2065-08-19
DATE:2.1.67	2067-02-01
TIME:03/12/2012 at 15:48	2012-12-03T15:48
DATE:8.1.63	2063-01-08
TIME:10:30am on 26.02.2016	2016-02-26T10:30
DATE:4/4/2005	2005-04-04
DATE:17/3/2017	2017-03-17
DATE:16/12/1990	1990-12-16
DATE:26/6/1984	1984-06-26
DATE:Previous	2056-03-16
DATE:8/3/2067	2067-08-03
TIME:18/12/2013 at 11:27	2013-12-18T11:27
DATE:20241111	2024-11-11
DATE:15/2/2063	2063-02-15
DATE:1/9/1986	1986-01-09
DATE:22/10/2063	2063-10-22
TIME:14:15pm on 19.9.12	2012-09-19T14:15
DATE:28/1/2013	2013-01-28
TIME:10/12/2013 at 08:17	2013-12-10T08:17
DURATION:16 dy	P16D
DATE:16/10/2063	2063-10-16
DATE:27.7.66	2066-07-27
DATE:24/7/63	2063-07-24
DATE:3.4.63	2063-03-04
TIME:28/08/2013 at 12:21	2013-08-28T12:21
DATE:22/4/2067	2067-04-22
DATE:15/3/2019	2019-03-15
DATE:10/2061	2061-10
DATE:24/9/1997	1997-09-24
DATE:7/2/69	2069-07-02
DATE:22/11/2062	2062-11-22
DATE:7.11.63	2063-11-07
DATE:26/10/67	2067-10-26
TIME:19/11/2013 at 15:59	2013-11-19T15:59
DATE:14.2.66	2066-02-14
DATE:7.4.62	2062-07-04
DATE:11.2.63	2063-02-11
DATE:2.4.63	2063-02-04
DATE:9.12.66	2066-12-09
TIME:8.12.16 at 12.12hrs	2016-12-08T12:12
TIME:03/11/2015 at 15:39	2015-11-03T15:39
DATE:2.8.62	2062-02-08
DATE:27/3/2067	2067-03-27
DATE:4/10/2063	2063-04-10
DATE:6/2/2062	2062-02-06
DURATION:9-10 month	P9.5M
DATE:20/1/1998	1998-01-20
DURATION:16 year	P16Y
DURATION:17 year	P17Y
DATE:18.10.62	2062-10-18
DATE:16/1/2063	2063-01-16
TIME:10/03/2016 at 18:00	2016-03-10T18:00
DATE:6.7.66	2066-06-07
DATE:19/12/1985	1985-12-19
DATE:14/1/1982	1982-01-14
DURATION:25-29 days	P27D
DATE:22/4/2063	2063-04-22
DATE:16/7/2063	2063-07-16
DURATION:23 week	P23W
DATE:5/4/2065	2065-05-04
DATE:6/12/66	2066-12-06
DATE:12.7.66	2066-07-12
DATE:57/3/66	2066-03-57
DATE:18.1.66	2066-01-18
DURATION:36 week	P36W
TIME:25/11/2013 at 09:29	2013-11-25T09:29
DATE:8/9/2020	2020-08-09
DATE:7/10/63	2063-10-07
DATE:19/12/66	2066-12-19
TIME:21/01/2013 at 16:33	2013-01-21T16:33
DATE:20.11.63	2063-11-20
DATE:16.12.64	2064-12-16
DATE:23/9/2063	2063-09-23
DATE:9/4/2071	2071-09-04
DATE:2/3/2067	2067-03-02
DURATION:17-22 yrs	P19.5Y
DATE:13.1.66	2066-01-13
TIME:9:35 on 11/9/13	2013-09-11T09:35
DATE:2.6.63	2063-06-02
DATE:11.11.63	2063-11-11
DURATION:19 wks	P19W
DATE:27/7/1995	1995-07-27
TIME:10:10am on 2/12/15	2015-12-02T10:10
DATE:17/8/2015	2015-08-17
DATE:20061021	2006-10-21
DATE:10.2.66	2066-02-10
DATE:28/9/2066	2066-09-28
DATE:21/11/2067	2067-11-21
DATE:3/9/2007	2007-09-03
DATE:4/6/71	2071-04-06
DATE:9/2/66	2066-02-09
DATE:24/12/2062	2062-12-24
DATE:23.1.62	2062-01-23
TIME:16/01/2013 at 13:55	2013-01-16T13;55
DATE:3.12.64	2064-03-12
DURATION:26-29 year	P27.5Y
DURATION:31-32 days	P31.5D
DATE:25/2/2003	2003-02-25
DATE:30/6/64	2064-06-30
DATE:15/7/2008	2008-07-15
DURATION:38 years	P38Y
DURATION:21-26 wk	P23.5W
DURATION:21 dy	P21D
DATE:12/10/2063	2063-12-10
DATE:8.1.66	2066-08-01
DATE:7/10/2043	2043-10-07
DURATION:six month	P6M
DATE:1.2.67	2067-02-01
TIME:02.04.15 at 1550hrs	2015-04-02T15:50
TIME:02/05/2012 at 09:08	2012-05-02T09:08
DATE:11/1/1991	1991-11-01
DATE:25.5.66	2066-05-25
SET:four times => R4
DATE:8/4/2063	2063-04-08
DATE:19/2/2008	2008-02-19
DATE:19/8/1987	1987-08-19
DATE:27/4/1990	1990-04-27
TIME:05/02/2013 at 15:54	2013-02-05T15:54
DATE:29/1/2063	2063-01-29
TIME:8/3/13 at 14.30pm	2013-03-08T14:30
DATE:23/7/2063	2063-07-23
DATE:3/5/2067	2067-05-03
DATE:10/6/1987	1987-10-06
TIME:5.20pmon 21/3/13	2013-03-21T17:20
TIME:30/05/2013 at 11:49	2013-05-30T11:49
TIME:13/12/2012 at 19:03	2012-12-13T19:03
DATE:7/9/63	2063-07-09
DATE:6/8/2063	2063-08-06
